회차년도,회차,프로그램코드,프로그램명,기관코드,검사코드,검사명,검체명,검사결과,기준분류,세분류,기준분류_sdi (text),세분류_sdi (text),기준분류_sdi (Number),세분류_sdi (Number),ALL_기관수,ALL_기관수_OUT,ALL_중간값,ALL_최소값,ALL_최대값,ALL_평균값,ALL_표준편차,ALL_변동계수,ALL_하한치,ALL_상한치,ALL_Outlier,기준분류_기관수,기준분류_기관수_OUT,기준분류_중간값,기준분류_최소값,기준분류_최대값,기준분류_평균값,기준분류_표준편차,기준분류_변동계수,기준분류_하한치,기준분류_상한치,기준분류_Outlier,세분류_기관수,세분류_기관수_OUT,세분류_중간값,세분류_최소값,세분류_최대값,세분류_평균값,세분류_표준편차,세분류_변동계수,세분류_하한치,세분류_상한치,세분류_Outlier,기기회사명,기기명,시약회사명,시약명,검사방법명
2025,1,140,심장표지자단백검사(정량),LAB_041,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,539.8,Abbott,ARCHITECT i2000,0.04,-0.85,0.04,-0.85,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,22,21,560.5,473.3,608.45,562.4142,26.5769,4.7255,539.8,579.1,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_041,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,1972.7,Abbott,ARCHITECT i2000,-0.87,-1.25,-0.87,-1.25,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,22,20,2070.25,2.203,2308.25,2086.3417,90.643,4.3446,2005.0,2129.0,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_042,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,129.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.04,-0.07,0.04,-0.07,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,38,36,129.0,0.129,157.68,129.4457,6.3103,4.8749,124.69,134.84,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_042,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,416.0,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.25,-0.24,-0.25,-0.24,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,38,36,420.05,0.411,501.14,420.4359,18.6599,4.4382,406.42,435.52,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_042,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6606.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.83,0.9,0.83,0.9,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,38,36,6432.0,5.732,7330.31,6428.5644,196.5289,3.0571,6277.0,6555.18,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_043,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,142.0,Abbott,Alinity I,0.52,1.38,0.52,1.38,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,100,91,137.0,0.145,255.2,138.1792,7.3021,5.2845,132.7,143.0,NO,63,57,134.15,0.145,255.2,134.5223,5.4101,4.0217,130.0,138.9,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_043,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,543.0,Abbott,Alinity I,0.17,0.78,0.17,0.78,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,63,61,528.4,0.558,571.0,528.8777,18.088,3.4201,517.7,542.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_043,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,2105.0,Abbott,Alinity I,0.39,0.49,0.39,0.49,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,63,62,2060.0,2.138,2319.0,2051.8938,109.3598,5.3297,1950.0,2129.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_044,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,129.7,Abbott,Alinity I,-1.16,-0.89,-1.16,-0.89,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,100,91,137.0,0.145,255.2,138.1792,7.3021,5.2845,132.7,143.0,NO,63,57,134.15,0.145,255.2,134.5223,5.4101,4.0217,130.0,138.9,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_044,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,529.6,Abbott,Alinity I,-0.34,0.04,-0.34,0.04,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,63,61,528.4,0.558,571.0,528.8777,18.088,3.4201,517.7,542.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_044,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,1928.5,Abbott,Alinity I,-1.29,-1.13,-1.29,-1.13,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,63,62,2060.0,2.138,2319.0,2051.8938,109.3598,5.3297,1950.0,2129.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_045,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,136.0,Abbott,Alinity I,-0.3,0.27,-0.3,0.27,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,100,91,137.0,0.145,255.2,138.1792,7.3021,5.2845,132.7,143.0,NO,63,57,134.15,0.145,255.2,134.5223,5.4101,4.0217,130.0,138.9,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_045,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,529.0,Abbott,Alinity I,-0.37,0.01,-0.37,0.01,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,63,61,528.4,0.558,571.0,528.8777,18.088,3.4201,517.7,542.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_045,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,2129.0,Abbott,Alinity I,0.62,0.71,0.62,0.71,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,63,62,2060.0,2.138,2319.0,2051.8938,109.3598,5.3297,1950.0,2129.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_046,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,0.102,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,-19.13,,-19.13,,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,YES,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,YES,2,2,,0.102,132.5,66.301,93.6195,141.2038,0.102,132.5,NO,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,,,
2025,1,140,심장표지자단백검사(정량),LAB_046,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,0.343,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,-22.2,,-22.2,,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,YES,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,YES,2,2,,0.343,431.5,215.9215,304.874,141.1967,0.343,431.5,NO,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,,,
2025,1,140,심장표지자단백검사(정량),LAB_046,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,4.826,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,-33.37,,-33.37,,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,YES,2,2,,4.826,6481.75,3243.288,4579.8769,141.2109,4.826,6481.75,NO,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,,,
2025,1,140,심장표지자단백검사(정량),LAB_047,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,134.3,Abbott,ARCHITECT i2000,-0.53,-1.99,-0.53,-1.99,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,100,91,137.0,0.145,255.2,138.1792,7.3021,5.2845,132.7,143.0,NO,22,20,146.0,114.3,159.3,146.4583,6.1175,4.1769,140.07,150.0,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_047,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,515.2,Abbott,ARCHITECT i2000,-0.89,-1.78,-0.89,-1.78,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,22,21,560.5,473.3,608.45,562.4142,26.5769,4.7255,539.8,579.1,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_047,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,2014.9,Abbott,ARCHITECT i2000,-0.47,-0.79,-0.47,-0.79,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,22,20,2070.25,2.203,2308.25,2086.3417,90.643,4.3446,2005.0,2129.0,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_048,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,133.5,Abbott,Alinity I,-0.64,-0.19,-0.64,-0.19,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,100,91,137.0,0.145,255.2,138.1792,7.3021,5.2845,132.7,143.0,NO,63,57,134.15,0.145,255.2,134.5223,5.4101,4.0217,130.0,138.9,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_048,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,526.7,Abbott,Alinity I,-0.45,-0.12,-0.45,-0.12,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,63,61,528.4,0.558,571.0,528.8777,18.088,3.4201,517.7,542.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_048,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,1924.3,Abbott,Alinity I,-1.33,-1.17,-1.33,-1.17,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,63,62,2060.0,2.138,2319.0,2051.8938,109.3598,5.3297,1950.0,2129.0,NO,Abbott,Alinity I,,,
2025,1,140,심장표지자단백검사(정량),LAB_049,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,125.8,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.43,-0.05,-0.43,-0.05,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,12,12,125.9,111.0,139.921,126.1626,7.7636,6.1536,120.21,131.16,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_049,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,396.69,Siemens Healthineers,Atellica IM 1300 Analyzer,-1.27,-0.58,-1.27,-0.58,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,12,12,418.5,344.0,454.969,414.2666,30.0512,7.2541,396.69,435.96,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_049,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6367.51,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.41,-0.7,-0.41,-0.7,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,12,11,6516.02,5112.0,6843.0,6499.2626,188.596,2.9018,6267.0,6559.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_050,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,127.24,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.22,-0.35,-0.22,-0.35,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,38,36,129.0,0.129,157.68,129.4457,6.3103,4.8749,124.69,134.84,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_050,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,412.69,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.42,-0.42,-0.42,-0.42,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,38,36,420.05,0.411,501.14,420.4359,18.6599,4.4382,406.42,435.52,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_050,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6158.97,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.49,-1.37,-1.49,-1.37,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,38,36,6432.0,5.732,7330.31,6428.5644,196.5289,3.0571,6277.0,6555.18,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,126.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.4,-0.02,-0.4,-0.02,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,12,12,125.9,111.0,139.921,126.1626,7.7636,6.1536,120.21,131.16,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,420.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.04,0.19,-0.04,0.19,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,12,12,418.5,344.0,454.969,414.2666,30.0512,7.2541,396.69,435.96,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6507.0,Siemens Healthineers,Atellica IM 1300 Analyzer,0.32,0.04,0.32,0.04,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,12,11,6516.02,5112.0,6843.0,6499.2626,188.596,2.9018,6267.0,6559.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,152.0,Abbott,ARCHITECT i2000,1.89,0.91,1.89,0.91,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,100,91,137.0,0.145,255.2,138.1792,7.3021,5.2845,132.7,143.0,NO,22,20,146.0,114.3,159.3,146.4583,6.1175,4.1769,140.07,150.0,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,561.0,Abbott,ARCHITECT i2000,0.85,-0.05,0.85,-0.05,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,100,98,536.74,0.558,608.45,538.6395,26.4089,4.9029,521.3,556.0,NO,22,21,560.5,473.3,608.45,562.4142,26.5769,4.7255,539.8,579.1,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,2129.0,Abbott,ARCHITECT i2000,0.62,0.47,0.62,0.47,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,100,96,2070.5,2.138,2682.0,2064.2192,105.2215,5.0974,1981.8,2135.0,NO,22,20,2070.25,2.203,2308.25,2086.3417,90.643,4.3446,2005.0,2129.0,NO,Abbott,ARCHITECT i2000,,,
2025,1,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,78.7,Beckman Coulter Inc.,UniCel DxI800,3.32,4.53,3.32,4.53,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,35,32,70.8,63.6,78.7,70.4701,2.4752,3.5124,68.9,72.185,YES,27,23,71.1,65.5,78.7,70.8193,1.7411,2.4586,69.7,72.4,YES,Beckman Coulter Inc.,UniCel DxI800,,,
2025,1,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,165.4,Beckman Coulter Inc.,UniCel DxI800,1.67,1.64,1.67,1.64,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,YES,35,34,153.8,132.1,167.0,154.4185,6.5825,4.2628,149.2,159.4,NO,27,27,154.4,146.3,167.0,155.9196,5.7694,3.7003,152.2,161.1,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,1,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,2007.2,Beckman Coulter Inc.,UniCel DxI800,0.87,1.02,0.87,1.02,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,35,33,1887.4,1421.3,2217.0,1885.5,139.9384,7.4218,1791.8,1962.023,NO,27,26,1907.0,1718.5,2217.0,1910.3962,95.1598,4.9812,1846.0,1970.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,1,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,129.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.04,-0.07,0.04,-0.07,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,38,36,129.0,0.129,157.68,129.4457,6.3103,4.8749,124.69,134.84,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,422.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.07,0.08,0.07,0.08,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,38,36,420.05,0.411,501.14,420.4359,18.6599,4.4382,406.42,435.52,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6147.0,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.55,-1.43,-1.55,-1.43,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,38,36,6432.0,5.732,7330.31,6428.5644,196.5289,3.0571,6277.0,6555.18,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,122.45,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.93,-1.11,-0.93,-1.11,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,38,36,129.0,0.129,157.68,129.4457,6.3103,4.8749,124.69,134.84,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,395.94,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.31,-1.31,-1.31,-1.31,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,38,36,420.05,0.411,501.14,420.4359,18.6599,4.4382,406.42,435.52,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6390.92,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.28,-0.19,-0.28,-0.19,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,38,36,6432.0,5.732,7330.31,6428.5644,196.5289,3.0571,6277.0,6555.18,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_196,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,124.09,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.69,-0.85,-0.69,-0.85,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,38,36,129.0,0.129,157.68,129.4457,6.3103,4.8749,124.69,134.84,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_196,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,392.76,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.48,-1.48,-1.48,-1.48,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,38,36,420.05,0.411,501.14,420.4359,18.6599,4.4382,406.42,435.52,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_196,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6329.66,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.6,-0.5,-0.6,-0.5,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,38,36,6432.0,5.732,7330.31,6428.5644,196.5289,3.0571,6277.0,6555.18,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,70.9,Beckman Coulter Inc.,UniCel DxI800,0.17,0.05,0.17,0.05,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,YES,35,32,70.8,63.6,78.7,70.4701,2.4752,3.5124,68.9,72.185,NO,27,23,71.1,65.5,78.7,70.8193,1.7411,2.4586,69.7,72.4,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,1,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,153.8,Beckman Coulter Inc.,UniCel DxI800,-0.09,-0.37,-0.09,-0.37,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,YES,35,34,153.8,132.1,167.0,154.4185,6.5825,4.2628,149.2,159.4,NO,27,27,154.4,146.3,167.0,155.9196,5.7694,3.7003,152.2,161.1,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,1,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,1796.0,Beckman Coulter Inc.,UniCel DxI800,-0.64,-1.2,-0.64,-1.2,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,35,33,1887.4,1421.3,2217.0,1885.5,139.9384,7.4218,1791.8,1962.023,NO,27,26,1907.0,1718.5,2217.0,1910.3962,95.1598,4.9812,1846.0,1970.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,1,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-01,121.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-1.15,-0.66,-1.15,-0.66,194,150,130.7,0.102,255.2,133.4477,11.8199,8.8573,114.3,139.0,NO,53,49,129.0,0.102,157.68,128.704,6.7213,5.2223,123.75,132.5,NO,12,12,125.9,111.0,139.921,126.1626,7.7636,6.1536,120.21,131.16,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-02,417.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.2,0.09,-0.2,0.09,194,153,490.105,0.343,608.45,493.0748,73.4236,14.891,391.0,538.9,NO,53,48,420.0,0.343,501.14,420.7165,18.9363,4.501,406.0,435.52,NO,12,12,418.5,344.0,454.969,414.2666,30.0512,7.2541,396.69,435.96,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,1,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-03,6267.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.93,-1.23,-0.93,-1.23,194,194,2098.7,2.138,7330.31,3207.026,2034.8638,63.4502,1960.1,6150.31,NO,53,48,6448.88,4.826,7330.31,6445.8741,193.0129,2.9944,6267.0,6555.18,NO,12,11,6516.02,5112.0,6843.0,6499.2626,188.596,2.9018,6267.0,6559.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
