회차년도,회차,프로그램코드,프로그램명,기관코드,검사코드,검사명,검체명,검사결과,기준분류,세분류,기준분류_sdi (text),세분류_sdi (text),기준분류_sdi (Number),세분류_sdi (Number),ALL_기관수,ALL_기관수_OUT,ALL_중간값,ALL_최소값,ALL_최대값,ALL_평균값,ALL_표준편차,ALL_변동계수,ALL_하한치,ALL_상한치,ALL_Outlier,기준분류_기관수,기준분류_기관수_OUT,기준분류_중간값,기준분류_최소값,기준분류_최대값,기준분류_평균값,기준분류_표준편차,기준분류_변동계수,기준분류_하한치,기준분류_상한치,기준분류_Outlier,세분류_기관수,세분류_기관수_OUT,세분류_중간값,세분류_최소값,세분류_최대값,세분류_평균값,세분류_표준편차,세분류_변동계수,세분류_하한치,세분류_상한치,세분류_Outlier,기기회사명,기기명,시약회사명,시약명,검사방법명
2025,2,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,56.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,11,11.0,56.0,52.0,61.0,56.6477,2.7573,4.8675,55.0,59.745,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,778.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,11,11.0,775.0,705.55,814.0,765.8282,31.9623,4.1736,747.63,780.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5943.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,11,11.0,5943.0,5625.0,6301.0,5968.7705,220.6706,3.6971,5788.25,6176.155,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,54.0,Abbott,ARCHITECT i2000,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,589.0,Abbott,ARCHITECT i2000,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2142.0,Abbott,ARCHITECT i2000,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,31.8,Beckman Coulter Inc.,UniCel DxI800,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,389.5,Beckman Coulter Inc.,UniCel DxI800,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1835.8,Beckman Coulter Inc.,UniCel DxI800,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,59.0,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,809.0,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,6154.0,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,57.71,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,764.16,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5952.77,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,31.3,Beckman Coulter Inc.,UniCel DxI800,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,360.7,Beckman Coulter Inc.,UniCel DxI800,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1655.7,Beckman Coulter Inc.,UniCel DxI800,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,52.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,11,11.0,56.0,52.0,61.0,56.6477,2.7573,4.8675,55.0,59.745,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,739.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,11,11.0,775.0,705.55,814.0,765.8282,31.9623,4.1736,747.63,780.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5625.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,11,11.0,5943.0,5625.0,6301.0,5968.7705,220.6706,3.6971,5788.25,6176.155,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_058,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,56.0,Abbott,ARCHITECT i2000,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_058,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,588.0,Abbott,ARCHITECT i2000,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_058,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2117.0,Abbott,ARCHITECT i2000,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_059,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,52.57,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_059,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,743.28,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_059,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5741.05,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_060,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,52.3,Abbott,ARCHITECT i2000,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_060,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,607.75,Abbott,ARCHITECT i2000,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_060,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2099.633,Abbott,ARCHITECT i2000,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_061,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,29.73,Beckman Coulter Inc.,UniCel DxI800,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_061,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,379.83,Beckman Coulter Inc.,UniCel DxI800,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_061,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1540.663,Beckman Coulter Inc.,UniCel DxI800,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_062,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,46.6,Abbott,Alinity I,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_062,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,502.9,Abbott,Alinity I,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_062,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1798.2,Abbott,Alinity I,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_063,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,49.3,Abbott,Alinity I,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_063,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,520.0,Abbott,Alinity I,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_063,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1910.8,Abbott,Alinity I,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_064,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,46.2,Abbott,Alinity I,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_064,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,496.5,Abbott,Alinity I,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_064,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1873.8,Abbott,Alinity I,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_065,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,56.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,11,11.0,56.0,52.0,61.0,56.6477,2.7573,4.8675,55.0,59.745,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_065,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,775.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,11,11.0,775.0,705.55,814.0,765.8282,31.9623,4.1736,747.63,780.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_065,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,6138.0,Siemens Healthineers,Atellica IM 1300 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,11,11.0,5943.0,5625.0,6301.0,5968.7705,220.6706,3.6971,5788.25,6176.155,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_066,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,29.5,Beckman Coulter Inc.,Access2,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,7,6.0,27.8,25.2,38.6,27.2167,1.9177,7.0461,25.5,29.5,NO,Beckman Coulter Inc.,Access2,,,
2025,2,140,심장표지자단백검사(정량),LAB_066,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,331.0,Beckman Coulter Inc.,Access2,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,7,6.0,336.3,320.4,520.0,336.7667,14.3302,4.2552,327.3,360.6,NO,Beckman Coulter Inc.,Access2,,,
2025,2,140,심장표지자단백검사(정량),LAB_066,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1281.5,Beckman Coulter Inc.,Access2,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,7,7.0,1398.0,1281.5,1458.1,1384.3714,67.7489,4.8938,1305.9,1450.6,NO,Beckman Coulter Inc.,Access2,,,
2025,2,140,심장표지자단백검사(정량),LAB_067,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,57.0,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_067,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,746.0,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_067,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5882.0,Siemens Healthineers,Atellica IM 1600 Analyzer,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_068,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,50.7,Abbott,ARCHITECT i2000,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_068,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,570.9,Abbott,ARCHITECT i2000,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_068,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1926.35,Abbott,ARCHITECT i2000,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_069,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,47.8,Abbott,Alinity I,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_069,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,526.6,Abbott,Alinity I,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_069,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1901.0,Abbott,Alinity I,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
