회차년도,회차,프로그램코드,프로그램명,기관코드,검사코드,검사명,검체명,검사결과,기준분류,세분류,기준분류_sdi (text),세분류_sdi (text),기준분류_sdi (Number),세분류_sdi (Number),ALL_기관수,ALL_기관수_OUT,ALL_중간값,ALL_최소값,ALL_최대값,ALL_평균값,ALL_표준편차,ALL_변동계수,ALL_하한치,ALL_상한치,ALL_Outlier,기준분류_기관수,기준분류_기관수_OUT,기준분류_중간값,기준분류_최소값,기준분류_최대값,기준분류_평균값,기준분류_표준편차,기준분류_변동계수,기준분류_하한치,기준분류_상한치,기준분류_Outlier,세분류_기관수,세분류_기관수_OUT,세분류_중간값,세분류_최소값,세분류_최대값,세분류_평균값,세분류_표준편차,세분류_변동계수,세분류_하한치,세분류_상한치,세분류_Outlier,기기회사명,기기명,시약회사명,시약명,검사방법명
2025,2,140,심장표지자단백검사(정량),LAB_044,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,49.2,Abbott,Alinity I,0.2,0.84,0.2,0.84,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_044,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,547.7,Abbott,Alinity I,0.24,1.37,0.24,1.37,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_044,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1885.3,Abbott,Alinity I,-0.54,-0.19,-0.54,-0.19,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_045,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,47.0,Abbott,Alinity I,-0.37,-0.07,-0.37,-0.07,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_045,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,515.0,Abbott,Alinity I,-0.54,-0.15,-0.54,-0.15,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_045,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1925.0,Abbott,Alinity I,-0.13,0.56,-0.13,0.56,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_046,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,0.0,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,-18.11,,-18.11,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,YES,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,YES,1,,,,,,,,,,YES,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,,,
2025,2,140,심장표지자단백검사(정량),LAB_046,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,0.802,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,-22.15,,-22.15,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,YES,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,YES,1,1.0,0.802,,,0.802,,,,,YES,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,,,
2025,2,140,심장표지자단백검사(정량),LAB_046,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5.985,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,-29.37,,-29.37,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,YES,1,1.0,5.985,,,5.985,,,,,YES,Siemens Healthineers,ADVIA Centaur® XPT Immunoassay System,,,
2025,2,140,심장표지자단백검사(정량),LAB_047,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,50.4,Abbott,ARCHITECT i2000,0.51,-1.05,0.51,-1.05,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_047,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,549.2,Abbott,ARCHITECT i2000,0.27,-1.07,0.27,-1.07,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_047,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1940.5,Abbott,ARCHITECT i2000,0.03,-1.15,0.03,-1.15,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_048,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,42.4,Abbott,Alinity I,-1.57,-1.97,-1.57,-1.97,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_048,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,489.9,Abbott,Alinity I,-1.14,-1.32,-1.14,-1.32,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_048,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1960.6,Abbott,Alinity I,0.24,1.24,0.24,1.24,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_049,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,55.46,Siemens Healthineers,Atellica IM 1300 Analyzer,0.14,-0.43,0.14,-0.43,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,11,11.0,56.0,52.0,61.0,56.6477,2.7573,4.8675,55.0,59.745,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_049,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,705.55,Siemens Healthineers,Atellica IM 1300 Analyzer,-1.4,-1.89,-1.4,-1.89,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,11,11.0,775.0,705.55,814.0,765.8282,31.9623,4.1736,747.63,780.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_049,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5690.07,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.9,-1.26,-0.9,-1.26,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,11,11.0,5943.0,5625.0,6301.0,5968.7705,220.6706,3.6971,5788.25,6176.155,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_050,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,53.14,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.63,-0.48,-0.63,-0.48,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_050,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,716.39,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.08,-0.95,-1.08,-0.95,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_050,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5873.8,Siemens Healthineers,Atellica IM 1600 Analyzer,0.02,0.13,0.02,0.13,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,56.0,Siemens Healthineers,Atellica IM 1300 Analyzer,0.32,-0.23,0.32,-0.23,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,11,11.0,56.0,52.0,61.0,56.6477,2.7573,4.8675,55.0,59.745,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,778.0,Siemens Healthineers,Atellica IM 1300 Analyzer,0.73,0.38,0.73,0.38,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,11,11.0,775.0,705.55,814.0,765.8282,31.9623,4.1736,747.63,780.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_051,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5943.0,Siemens Healthineers,Atellica IM 1300 Analyzer,0.37,-0.12,0.37,-0.12,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,11,11.0,5943.0,5625.0,6301.0,5968.7705,220.6706,3.6971,5788.25,6176.155,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,54.0,Abbott,ARCHITECT i2000,1.45,-0.29,1.45,-0.29,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,589.0,Abbott,ARCHITECT i2000,1.22,-0.1,1.22,-0.1,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_052,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2142.0,Abbott,ARCHITECT i2000,2.14,0.55,2.14,0.55,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,31.8,Beckman Coulter Inc.,UniCel DxI800,0.84,0.63,0.84,0.63,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,389.5,Beckman Coulter Inc.,UniCel DxI800,0.96,0.82,0.96,0.82,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_053,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1835.8,Beckman Coulter Inc.,UniCel DxI800,1.61,1.84,1.61,1.84,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,59.0,Siemens Healthineers,Atellica IM 1600 Analyzer,1.3,1.45,1.3,1.45,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,809.0,Siemens Healthineers,Atellica IM 1600 Analyzer,1.64,1.77,1.64,1.77,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_054,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,6154.0,Siemens Healthineers,Atellica IM 1600 Analyzer,1.43,1.67,1.43,1.67,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,57.71,Siemens Healthineers,Atellica IM 1600 Analyzer,0.88,1.03,0.88,1.03,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,764.16,Siemens Healthineers,Atellica IM 1600 Analyzer,0.32,0.45,0.32,0.45,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_055,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5952.77,Siemens Healthineers,Atellica IM 1600 Analyzer,0.42,0.57,0.42,0.57,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,31.3,Beckman Coulter Inc.,UniCel DxI800,0.56,0.26,0.56,0.26,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,360.7,Beckman Coulter Inc.,UniCel DxI800,-0.36,-0.93,-0.36,-0.93,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_056,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1655.7,Beckman Coulter Inc.,UniCel DxI800,0.38,-0.08,0.38,-0.08,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,52.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-1.0,-1.69,-1.0,-1.69,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,11,11.0,56.0,52.0,61.0,56.6477,2.7573,4.8675,55.0,59.745,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,739.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-0.42,-0.84,-0.42,-0.84,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,11,11.0,775.0,705.55,814.0,765.8282,31.9623,4.1736,747.63,780.0,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_057,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5625.0,Siemens Healthineers,Atellica IM 1300 Analyzer,-1.23,-1.56,-1.23,-1.56,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,11,11.0,5943.0,5625.0,6301.0,5968.7705,220.6706,3.6971,5788.25,6176.155,NO,Siemens Healthineers,Atellica IM 1300 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_058,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,56.0,Abbott,ARCHITECT i2000,1.97,0.13,1.97,0.13,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_058,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,588.0,Abbott,ARCHITECT i2000,1.2,-0.13,1.2,-0.13,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_058,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2117.0,Abbott,ARCHITECT i2000,1.88,0.34,1.88,0.34,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_059,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,52.57,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.81,-0.67,-0.81,-0.67,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_059,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,743.28,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.29,-0.16,-0.29,-0.16,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_059,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5741.05,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.64,-0.6,-0.64,-0.6,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_060,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,52.3,Abbott,ARCHITECT i2000,1.01,-0.65,1.01,-0.65,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_060,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,607.75,Abbott,ARCHITECT i2000,1.67,0.35,1.67,0.35,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_060,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2099.633,Abbott,ARCHITECT i2000,1.69,0.19,1.69,0.19,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_061,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,29.73,Beckman Coulter Inc.,UniCel DxI800,-0.3,-0.92,-0.3,-0.92,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_061,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,379.83,Beckman Coulter Inc.,UniCel DxI800,0.52,0.24,0.52,0.24,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
